197,197,197,29,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
197,29,197,29,197,29,197,197,197,197,29,29,29,29,29,29,197,24,197,197,197,197,29,29,29,197,197,197,197,29,197,197,29,29,197,197,197,197,197,197,197,197,197,197,29,197,197,197,197,197,197,197,197,29,29,197,29,29,197,197,197,197,197,197
197,123,29,29,29,29,201,225,225,225,202,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,201,225,225,202,108,29,29,201,225,225,225,225,225,225,225,225,225,202,29,29,29,29,29,29,29,29,201,225,225,225,202,29,29,29,29,197,197,197
197,197,29,29,29,29,229,170,268,267,224,225,225,225,225,225,225,225,225,202,29,29,29,24,29,29,198,266,265,196,29,29,201,226,266,268,265,267,268,267,268,267,266,224,225,202,29,29,29,201,225,225,226,266,265,264,224,225,202,29,29,197,197,197
197,29,29,29,29,29,29,198,264,264,267,264,266,267,266,265,266,266,266,224,202,29,29,29,29,201,226,265,266,224,225,225,226,268,266,268,1610613027,536871201,-536870621,264,267,266,264,267,265,224,225,225,225,226,265,265,1610613027,-1610612447,291,267,267,266,196,29,29,29,197,197
197,197,201,202,29,29,29,198,268,268,268,266,267,264,268,266,267,265,264,264,224,202,29,29,201,226,264,264,267,264,1610613027,-1610612447,291,264,265,268,289,275,-2147483359,265,264,265,1610613027,-1610612447,536871201,536871201,536871201,536871201,536871201,536871201,536871201,536871201,-1610612446,279,-1073741534,-1610612447,291,265,224,202,29,29,197,197
29,197,198,224,225,225,225,226,268,265,266,266,264,267,265,267,266,266,267,265,264,224,225,225,226,265,267,266,268,267,289,277,-1073741535,265,268,1610613027,-1610612446,275,-1073741534,-1610612447,536871201,536871201,-1610612446,275,275,1610613026,1610613025,1610613025,1610613025,1610613025,290,275,275,279,275,276,-1073741535,268,264,196,29,29,197,197
197,197,198,265,268,268,264,267,264,266,268,267,268,267,267,268,267,267,264,264,268,264,266,267,268,264,265,268,264,267,289,278,-1073741534,536871201,536871201,1073742114,275,277,275,276,279,277,278,276,1610613026,-1610612445,168,169,169,170,-1073741533,290,276,276,278,277,-1073741534,291,268,196,29,29,197,197
197,197,198,266,265,266,268,265,266,266,264,267,267,264,265,267,264,264,267,266,264,268,266,265,265,266,265,268,265,267,289,277,276,278,276,278,275,279,279,278,276,279,279,278,-1073741535,168,230,29,29,229,170,289,278,276,278,275,279,-1073741535,267,196,29,29,197,197
197,39,198,264,264,264,266,268,172,175,265,268,268,266,268,264,264,265,267,266,265,265,266,268,268,264,244,268,264,268,289,275,278,276,279,278,275,279,276,276,276,277,279,275,-1073741535,196,29,29,29,29,198,289,275,276,278,275,276,-1073741535,264,196,29,197,197,197
197,201,226,268,265,266,268,266,199,199,266,264,264,265,268,266,264,266,266,266,265,267,268,268,268,264,264,268,268,265,289,276,277,276,279,279,279,279,278,279,275,275,277,275,-1073741535,224,202,29,29,201,226,-1073741533,290,279,277,278,279,-1073741535,265,196,29,197,197,197
197,198,264,264,266,266,266,266,199,199,268,268,268,268,266,266,265,266,266,267,267,268,265,267,266,265,264,266,264,264,-1073741533,290,279,278,277,279,276,279,278,278,277,279,276,278,-1073741534,291,224,225,225,226,264,264,-1073741533,1610613025,1610613025,1610613025,1610613025,-1610612445,267,196,29,197,197,197
39,198,267,265,266,265,265,265,199,199,265,265,264,265,264,268,267,264,264,265,264,267,265,268,267,264,266,264,267,264,268,289,278,279,275,276,276,277,276,275,275,278,277,275,279,-1073741534,291,267,265,264,268,267,264,268,265,265,266,268,265,196,29,29,197,197
197,198,265,266,265,268,266,264,256,259,266,267,267,265,264,267,267,267,266,266,266,268,267,264,267,264,266,266,267,265,264,289,278,276,279,279,275,275,277,277,279,277,278,278,279,278,-1073741534,291,265,268,266,264,264,265,268,265,264,264,266,196,29,29,197,197
197,198,266,268,265,267,267,268,266,268,265,267,266,268,265,264,266,266,267,268,268,267,268,264,267,268,264,265,264,264,264,289,231,232,232,232,232,232,232,232,232,173,232,232,232,232,233,-1073741535,264,265,264,267,268,265,267,265,267,268,266,224,202,197,197,197
29,198,264,266,265,264,267,264,265,265,268,265,265,265,264,268,266,264,265,265,266,265,268,268,265,268,264,265,264,264,267,289,278,278,279,277,275,278,275,278,276,190,279,277,277,279,278,-1073741534,-1610612447,291,266,265,266,264,268,265,268,264,268,265,196,197,197,197
29,198,264,265,264,267,268,265,266,266,264,264,265,265,265,266,266,264,266,267,265,264,265,264,266,266,266,264,264,266,267,289,279,275,275,278,276,278,276,276,277,190,276,279,276,279,276,278,277,-1073741534,-1610612447,536871201,536871201,536871201,536871201,536871201,536871201,536871201,536871201,291,196,197,197,197
197,198,266,266,265,264,267,267,264,267,265,266,268,268,268,265,267,171,264,267,265,266,264,265,264,265,265,265,266,268,268,289,277,276,275,278,277,277,277,276,279,190,276,277,279,277,275,278,276,275,279,278,276,276,276,279,277,275,276,-1073741535,196,197,197,197
197,198,268,268,267,268,268,267,266,267,268,268,265,267,268,265,265,256,175,268,267,267,265,265,266,268,267,268,268,266,267,289,275,279,275,276,278,278,275,278,278,190,279,279,279,276,279,275,279,277,278,277,276,276,278,277,279,275,277,-1073741535,196,197,197,197
197,198,265,267,268,266,264,264,267,268,264,268,264,266,265,267,265,264,199,266,266,264,267,268,268,264,266,264,265,265,1610613027,-1610612446,276,279,278,275,275,277,278,278,279,190,278,276,276,278,279,278,278,276,275,276,277,278,276,276,276,275,277,-1073741535,196,197,197,197
67,198,265,265,264,267,265,266,265,264,265,265,265,268,267,268,266,267,256,175,268,266,266,268,267,268,267,267,266,265,289,279,276,275,278,278,279,277,278,278,278,190,277,278,279,279,275,277,278,277,275,277,279,275,277,276,277,275,277,-1073741535,196,197,197,197
197,229,170,268,266,264,267,267,268,265,267,266,268,266,266,266,267,266,265,256,175,264,268,268,264,266,264,266,264,265,289,278,277,277,275,277,279,278,279,278,279,235,232,232,232,232,232,232,232,232,232,232,232,232,232,172,278,275,278,-1073741535,196,197,197,197
197,197,198,265,266,264,267,268,264,267,268,265,267,265,268,267,266,268,264,264,199,266,266,264,266,264,265,267,265,266,289,277,277,275,275,279,278,275,276,278,279,277,277,279,279,279,277,279,278,276,276,277,278,279,276,190,276,276,275,-1073741535,196,197,197,197
197,197,198,265,265,264,265,268,264,265,264,264,265,268,268,266,264,266,267,265,256,175,268,264,268,264,268,268,264,264,-1073741533,1610613025,1610613025,1610613025,1610613025,290,277,279,279,277,277,278,277,275,277,276,278,275,275,278,275,278,275,276,279,190,277,275,278,-1073741535,196,197,197,197
197,29,229,170,267,264,266,266,267,268,265,264,264,266,268,265,264,266,266,266,267,199,266,268,268,267,264,264,268,266,266,266,266,266,266,289,279,279,277,276,279,275,278,279,275,277,278,278,276,278,275,276,276,279,279,190,277,279,278,-1073741535,196,197,197,197
197,197,29,229,170,265,265,267,267,265,264,265,268,268,264,266,266,267,268,268,267,199,266,268,264,265,267,264,268,266,266,266,266,266,266,289,276,276,275,275,279,276,279,279,277,1610613026,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,290,275,190,275,275,276,-1073741535,196,197,197,197
197,197,29,29,229,170,268,267,264,267,267,267,266,267,266,267,265,268,267,168,169,232,169,169,169,170,268,267,264,268,244,266,266,266,266,289,277,278,279,278,276,275,278,279,1610613026,-1610612445,168,169,170,267,168,169,170,289,279,190,277,276,276,-1073741535,196,197,197,197
197,197,29,29,29,229,170,264,264,267,265,267,267,267,265,268,264,266,168,230,29,29,29,29,29,229,170,267,267,267,265,265,244,244,1610613027,-1610612446,277,277,276,276,277,279,276,279,-1073741535,268,196,29,229,169,230,29,198,289,278,190,275,278,277,-1073741535,196,197,197,197
197,197,29,29,29,29,229,169,169,170,267,266,268,265,265,264,268,168,230,29,29,29,29,29,29,29,198,267,264,168,169,169,170,264,289,276,276,278,277,277,276,276,276,279,-1073741535,268,224,202,29,29,29,201,226,289,278,190,275,278,276,-1073741535,196,197,197,197
197,197,29,29,29,29,29,29,29,229,169,169,169,169,169,169,169,230,29,29,29,29,29,29,29,29,229,169,169,230,29,29,198,264,289,279,279,275,277,279,278,277,279,276,-1073741534,291,266,224,202,29,201,226,267,289,275,212,279,277,276,-1073741535,196,197,197,197
197,197,197,197,197,29,29,197,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,197,29,29,197,197,197,197,29,29,198,268,289,275,278,278,279,276,278,275,277,278,279,-1073741534,291,264,224,225,226,264,266,289,279,275,276,1610613026,1610613025,-1610612445,196,197,197,197
197,67,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,29,29,197,197,197,197,197,29,197,197,197,197,29,29,198,266,-1073741533,1610613025,290,275,279,279,278,279,278,277,275,275,-1073741534,-1610612447,536871201,536871201,536871201,536871201,-1610612447,-1610612446,278,275,1610613026,-1610612445,266,267,196,197,197,197
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,29,29,197,197,197,197,197,197,197,197,197,197,29,29,198,265,265,265,-1073741533,1610613025,1610613025,1610613025,290,276,276,278,275,277,277,276,279,275,276,276,279,278,277,1610613026,-1610612445,267,266,268,196,197,197,197
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,29,29,198,266,264,268,266,268,265,265,-1073741533,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,1610613025,-1610612445,267,265,267,168,230,29,197,197
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,201,226,264,267,266,264,265,268,267,266,267,268,268,267,264,264,268,265,267,266,268,268,264,266,265,268,268,168,230,29,197,197,197
197,197,197,29,201,225,225,225,225,225,225,225,225,225,225,225,202,29,29,197,197,197,197,197,197,197,197,197,197,197,197,198,268,267,339,267,267,267,265,266,168,169,169,170,267,265,267,267,267,266,168,169,169,169,169,169,169,169,230,29,29,197,197,197
197,197,201,225,226,1610612883,147,267,264,268,268,264,264,266,265,268,196,29,29,29,197,197,197,197,197,197,197,197,197,197,197,229,170,168,367,169,169,170,268,168,230,29,29,229,169,170,168,336,338,170,196,29,29,29,29,29,29,29,29,29,29,29,197,197
197,201,226,265,265,-1073741678,124,1610612882,1610612882,1610612882,1610612882,1610612882,1610612882,147,1610612883,147,224,225,202,29,197,197,197,197,197,197,197,197,197,197,29,29,229,230,367,29,29,229,169,230,29,29,29,29,29,229,230,364,366,229,230,29,29,197,197,197,197,29,29,29,29,197,197,197
197,198,266,266,1610612883,-1610612588,121,121,124,123,122,122,125,-1073741676,-1610612588,-1073741676,147,265,196,29,29,197,197,197,197,197,197,197,197,197,197,197,197,197,29,197,29,197,197,197,29,29,29,29,29,29,29,364,366,29,29,29,29,33,57,34,29,29,29,29,29,29,197,197
197,198,268,268,-1073741678,123,123,122,122,125,124,121,123,122,121,124,123,147,224,202,29,29,197,197,197,197,197,197,197,197,197,197,197,197,367,197,29,197,197,197,197,29,29,29,29,197,197,364,366,57,57,57,57,58,112,56,34,29,29,29,29,29,197,197
197,198,1610612883,1610612882,-1610612588,122,123,123,123,121,121,125,125,121,125,123,123,-1073741676,147,196,197,197,197,197,197,197,197,197,197,197,197,197,197,197,29,197,197,197,197,197,197,29,29,201,225,225,225,392,394,1610613022,1610613022,1610613022,1610613022,1610613022,1610613022,287,56,34,29,29,29,197,197,197
197,198,-1073741678,123,122,124,122,121,122,122,122,123,121,124,125,125,121,125,146,196,197,197,197,197,197,197,197,197,197,197,197,197,197,197,367,197,197,197,197,197,197,29,201,226,1610613188,1610613187,1610613187,-1610612283,-1073741371,1610613187,1610613187,1610613187,1610613187,452,266,-1073741536,287,56,34,29,29,197,197,197
197,198,-1073741677,148,122,123,125,124,121,125,124,122,123,125,124,121,123,123,146,196,197,197,197,197,197,197,197,197,197,197,197,197,197,201,395,202,197,197,197,197,197,201,226,1610613188,-1610612283,429,429,319,321,433,432,431,429,-1073741371,452,266,-1073741536,287,28,29,29,197,197,197
197,198,267,-1073741677,148,123,125,123,122,122,122,123,124,123,125,124,123,125,146,196,197,197,197,197,197,197,197,197,197,197,197,197,197,198,266,196,197,197,197,197,197,198,266,-1073741373,432,429,433,341,368,320,320,320,321,432,-1073741371,452,266,286,28,29,29,197,197,197
197,229,170,268,-1073741677,148,121,123,121,122,125,121,121,121,125,124,122,121,146,196,197,197,197,197,197,197,197,197,197,197,197,197,197,229,339,230,197,197,197,197,197,198,245,-1073741372,453,429,430,363,364,364,364,364,328,321,433,-1073741371,452,286,56,34,29,197,197,197
197,29,229,170,267,-1073741678,122,124,122,123,123,124,124,123,123,124,124,124,146,196,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,229,169,170,-1073741372,453,432,431,433,429,430,432,363,365,432,430,451,-1073741536,287,56,34,197,197,197
197,197,29,198,267,-1073741678,122,123,121,121,125,122,123,121,124,122,123,122,146,196,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,29,29,29,229,170,-1073741372,453,431,429,431,431,430,432,432,430,430,451,266,-1073741536,287,28,197,197,197
